0.000000000000000000e+00,1.012620126639163232e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.351065911284613875e-31,5.076419256511144340e-06,6.173813088365676105e-14,1.076630360330455005e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.356126729973766487e-07,3.060532378640345996e-07,4.797659585165092722e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.646207556000206296e-10,2.698777097975835204e-05,7.118300709407776594e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.343824380891874171e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.181950880090880673e-07,2.706177610889426433e-07,5.966032090103042642e-22,7.128179731807904318e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.943034343478757364e-08,3.370356077558867014e-12,3.632553386978543131e-07,4.676413235144779529e-41,0.000000000000000000e+00,1.565702369546852938e-35,0.000000000000000000e+00,0.000000000000000000e+00,9.865219957098956726e-24,4.649275059656737224e-22,1.740443849485018291e-06,4.311549673730041832e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.816786377479729708e-07,6.274511861192877404e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.934331380677012612e-39,1.323024093835556414e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.391216808105012076e-16,7.911778993729967624e-06,1.056182985952673386e-26,0.000000000000000000e+00,4.635389814211521298e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.691732680594272633e-27,0.000000000000000000e+00,7.049055739116738550e-07,9.703053365228697658e-07,0.000000000000000000e+00,1.577147372699982952e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.344213260666415888e-12,0.000000000000000000e+00,1.030102794175036252e-06,2.596881495264824480e-05,4.103593909121627803e-09,0.000000000000000000e+00
1.099318645262818992e-41,1.561415672313160030e-07,3.481125759208225645e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.323263500642497092e-06,0.000000000000000000e+00,9.216339999864321875e-42,8.416607400480134455e-18,3.152555655105970800e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.131858986511360854e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.891408146548201330e-06,2.812799266393994913e-06,0.000000000000000000e+00,8.212480224756291136e-07,0.000000000000000000e+00,0.000000000000000000e+00,2.378636054345406592e-06,0.000000000000000000e+00,1.671566097171018158e-20,4.987312299253865433e-11,3.245052226930056349e-09,0.000000000000000000e+00
0.000000000000000000e+00,5.365688139136182144e-06,5.788467024103738368e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384040369885042310e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.673340873359026860e-25,5.244307103566825390e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.356033504242077470e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.409481021459214389e-05,3.795666634687222540e-05,0.000000000000000000e+00,1.229459485330153257e-05,0.000000000000000000e+00,0.000000000000000000e+00,7.981483213370665908e-05,0.000000000000000000e+00,1.017815435848856611e-15,3.059117079828865826e-05,8.630052258562705164e-18,0.000000000000000000e+00
0.000000000000000000e+00,3.088944140472449362e-07,7.186833954619942233e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.127543302776757628e-05,0.000000000000000000e+00,3.520061742383940482e-42,4.388906532287621281e-22,8.416776108788326383e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.477757359680254012e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.617180482251569629e-06,5.696902462659636512e-06,0.000000000000000000e+00,2.282118202856509015e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.047363840962379555e-11,0.000000000000000000e+00,3.426318260897769018e-23,0.000000000000000000e+00,3.006225014830530640e-16,0.000000000000000000e+00
0.000000000000000000e+00,1.541532014925905969e-06,2.093077000608900562e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.664318905473919585e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.455559997106299175e-20,3.205010580131784081e-05,4.666278309602833852e-24,0.000000000000000000e+00,1.833126771089155227e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.561056085679175599e-37,0.000000000000000000e+00,2.481342562532518059e-06,3.280295004515210167e-06,0.000000000000000000e+00,4.728228759631747380e-07,0.000000000000000000e+00,0.000000000000000000e+00,5.262494433277975503e-12,0.000000000000000000e+00,4.283950602257391438e-06,7.668017497053369880e-05,5.047890230813756318e-11,0.000000000000000000e+00
0.000000000000000000e+00,2.071760036415071227e-06,1.935819227583124302e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.146524250041693449e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.589928361847100105e-34,1.892203872557729483e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.048108097165822983e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.702153768856078386e-06,5.277825493976706639e-06,0.000000000000000000e+00,4.406967491377145052e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.393480972318999846e-28,0.000000000000000000e+00,8.560671631130389869e-06,1.094187337002949789e-05,6.074128051472705011e-27,0.000000000000000000e+00
0.000000000000000000e+00,1.151522792497416958e-05,2.904271923398482613e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.580376455327495933e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.365421636314033082e-37,3.240354126319289207e-04,3.339833056539342614e-29,0.000000000000000000e+00,1.844841026468202472e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320310457231244072e-05,9.333973139291629195e-06,0.000000000000000000e+00,5.152181074663531035e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.605688314361032099e-05,1.983347610803321004e-04,1.953935391998966360e-31,0.000000000000000000e+00
1.430445472382773266e-40,2.647943119882256724e-06,7.952299347380176187e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.306207752553746104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.022549904340063459e-24,8.974808733910322189e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.303765166085213423e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.399976048967801034e-05,5.406001218943856657e-05,0.000000000000000000e+00,2.423631485726218671e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.066883186240374926e-07,0.000000000000000000e+00,1.504841732451494025e-27,0.000000000000000000e+00,6.223979567578877704e-16,0.000000000000000000e+00
