2.448471605021040887e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.456170506775379181e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.761127641657367349e-04,0.000000000000000000e+00,3.708701972297070793e-26,7.139320950955152512e-05,8.743541911826469004e-06,0.000000000000000000e+00,1.995715283555909991e-04,7.416807580739259720e-03,0.000000000000000000e+00,7.115242624422535300e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.493957173133854903e-17
1.771587412804365158e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.612752326764166355e-03,0.000000000000000000e+00,5.215312703512609005e-04,8.577520929975435138e-05,0.000000000000000000e+00,5.034574596097250033e-30,8.333100413437932730e-05,4.658133434531919193e-09,0.000000000000000000e+00,1.668492041062563658e-04,4.868422169238328934e-03,0.000000000000000000e+00,2.550606461999762879e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.273402991003763418e-10
6.864508031867444515e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.546875224448740482e-03,0.000000000000000000e+00,1.652015256695449352e-03,3.903755441569956020e-06,4.439385001202701046e-38,0.000000000000000000e+00,1.359344314550980926e-04,4.709451439478011304e-21,0.000000000000000000e+00,2.020594547502696514e-04,4.155464004725217819e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.721370689570903778e-05
1.381710986606776714e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.210259855724871159e-03,0.000000000000000000e+00,1.097571570426225662e-03,8.371992407774087042e-06,4.203895392974451213e-45,2.599408651322535667e-42,1.767745416145771742e-04,1.122018478127984054e-09,0.000000000000000000e+00,2.268855168949812651e-04,5.017225164920091629e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.015756985609186813e-06
1.103121248888783157e-04,1.872134748337955607e-42,0.000000000000000000e+00,2.213079482316970825e-03,0.000000000000000000e+00,1.495006959885358810e-03,5.415292616817168891e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.734215564094483852e-05,1.212192192172939532e-22,4.623229498240558636e-28,2.005455753533169627e-04,4.739867057651281357e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.620429924922063947e-05
6.200227653607726097e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.919360529631376266e-03,0.000000000000000000e+00,5.659065791405737400e-04,1.533176400698721409e-04,0.000000000000000000e+00,3.113144679183832061e-31,8.789793355390429497e-05,4.418050593812949955e-06,0.000000000000000000e+00,2.260322653455659747e-04,7.467619609087705612e-03,0.000000000000000000e+00,5.696206407598401500e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.586016896096500872e-12
2.249856819889105503e-19,2.316936924753727669e-36,0.000000000000000000e+00,3.765447298064827919e-03,0.000000000000000000e+00,9.364594588987529278e-04,9.706281707622110844e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.627838269608376822e-22,2.326202547919820063e-06,5.671604963453091841e-09,1.000574411591514945e-04,4.322812426835298538e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.358757550917744084e-10
1.616338360923033647e-29,1.809368586691562086e-05,0.000000000000000000e+00,2.457160502672195435e-03,0.000000000000000000e+00,2.075467957183718681e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.510697279125452042e-04,5.095026178736361544e-09,0.000000000000000000e+00,2.154328161850571632e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.707167821488329757e-20
6.295543425949290395e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.604343065991997719e-03,0.000000000000000000e+00,1.085227588191628456e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.683472106599515420e-30,5.285095539875328541e-04,0.000000000000000000e+00,1.471363387541057924e-43,3.129435703158378601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.653699803641871827e-39
1.579988980665802956e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.950745544396340847e-04,0.000000000000000000e+00,1.406964147463440895e-03,0.000000000000000000e+00,1.401298464324817071e-45,0.000000000000000000e+00,1.292516099056228995e-04,2.224802010459825397e-04,0.000000000000000000e+00,1.154145866166800261e-04,4.054691176861524582e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.328416925934106985e-08
3.156421473249793053e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.034842393390135840e-06,0.000000000000000000e+00,1.212220158777199686e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.178266505283283338e-39,1.744124747347086668e-04,1.830335240811109543e-04,0.000000000000000000e+00,1.162545813713222742e-04,4.182703793048858643e-03,0.000000000000000000e+00,1.952153599103006895e-27,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114374587878966315e-29
1.771538052707910538e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.542091771028935909e-04,0.000000000000000000e+00,9.838981895882170647e-08,2.010244497796520591e-05,0.000000000000000000e+00,4.279762372867754250e-20,1.709031203063204885e-04,1.032030195347033441e-04,0.000000000000000000e+00,1.694390375632792711e-04,6.176130380481481552e-03,0.000000000000000000e+00,2.796707088137395658e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.979579388295144087e-22
1.376432948745787144e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.018231993541121483e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.298801232176629128e-08,0.000000000000000000e+00,1.057341578416526318e-03,6.551841943291947246e-05,2.435791539028286934e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.721125449985265732e-03,0.000000000000000000e+00,1.709678908810019493e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.506823606789112091e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.341552717804006534e-07,0.000000000000000000e+00,2.767907431033833632e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.811343874782323837e-04,5.916431082032824751e-13,0.000000000000000000e+00,2.336733305128291249e-04,4.125469829887151718e-03,0.000000000000000000e+00,3.026502487279431058e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.185939382817050978e-16
6.018741056323051453e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.515997501714626825e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.891404437832534313e-04,5.304945467301916176e-32,0.000000000000000000e+00,2.048169699264690280e-04,3.098171669989824295e-03,0.000000000000000000e+00,4.805428588383620081e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.885571640849623789e-27
8.085541427135467529e-03,0.000000000000000000e+00,1.405417133355513215e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.473635835719430583e-30,0.000000000000000000e+00,2.581655571702867746e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.709067291812971234e-04,1.679632929153740406e-03,0.000000000000000000e+00,1.590588544786442071e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.512832939624786377e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.890097598765729257e-26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.549073262140154839e-03,1.933675580767513225e-10,2.395413175690919161e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.186789970844984055e-03,0.000000000000000000e+00,1.219787955051288009e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.127253338694572449e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.148998836832177517e-11,0.000000000000000000e+00,0.000000000000000000e+00,6.573040892230309212e-15,0.000000000000000000e+00,2.173138083890080452e-03,1.494464925075322803e-12,2.702948404476046562e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.443587597459554672e-03,0.000000000000000000e+00,2.150323998648673296e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.130364766344428062e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.367079427438966377e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.351028036530825038e-15,0.000000000000000000e+00,7.214092765934765339e-04,1.038827904267236590e-04,9.802891872823238373e-05,0.000000000000000000e+00,2.576987875893338593e-42,5.130019970238208771e-03,0.000000000000000000e+00,1.307020429521799088e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.258942531421780586e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.541001642588526011e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.362145798746496439e-05,0.000000000000000000e+00,6.554705905728042126e-04,9.200354543281719089e-05,1.407494855811819434e-04,0.000000000000000000e+00,1.004428191625326375e-22,6.339726969599723816e-03,0.000000000000000000e+00,1.441305939806625247e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.653842912986874580e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.260522258235141635e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.452223270665854216e-05,0.000000000000000000e+00,1.274943468160927296e-03,2.990749635500833392e-05,1.878318435046821833e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.516958121210336685e-03,0.000000000000000000e+00,2.038287057075649500e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804656349122524261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.618447565007954836e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.407759817899204791e-05,0.000000000000000000e+00,1.172632677480578423e-03,1.078812488231051248e-06,1.414043072145432234e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.671158432960510254e-03,0.000000000000000000e+00,1.831791596487164497e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.468729745596647263e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.392648118780925870e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.602015436219517142e-05,0.000000000000000000e+00,1.987239578738808632e-03,1.110406509828633053e-17,2.092632348649203777e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.239883601665496826e-03,0.000000000000000000e+00,2.162126329494640231e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
